ts,mid,spreadBp,imb,features
2025-09-30T14:25:57.367811+00:00,nan,nan,nan,nan;nan;nan;nan;nan
2025-09-30T14:25:57.378086+00:00,nan,nan,nan,nan;nan;nan;nan;nan
2025-09-30T14:25:57.378498+00:00,437.90999999999997,1.8268594003330385,0.0,437.90999999999997;1.8268594003330385;0.0;437.91;5.684341886080802e-14
2025-09-30T14:25:57.551291+00:00,438.05,3.6525510786432633,0.0,438.05;3.6525510786432633;0.0;438.05;0.0
2025-09-30T14:25:57.927070+00:00,438.015,5.250961725055493,0.0,438.015;5.250961725055493;0.0;438.015;0.0
2025-09-30T14:25:58.301643+00:00,438.055,2.967663877823457,0.0,438.055;2.967663877823457;0.0;438.055;0.0
2025-09-30T14:25:58.893737+00:00,438.09000000000003,3.6522175808629505,0.0,438.09000000000003;3.6522175808629505;0.0;438.09;5.684341886080802e-14
2025-09-30T14:25:59.077211+00:00,438.08500000000004,3.423993060708175,0.0,438.08500000000004;3.423993060708175;0.0;438.085;5.684341886080802e-14
2025-09-30T14:25:59.454006+00:00,438.09000000000003,3.195690383255568,0.0,438.09000000000003;3.195690383255568;0.0;438.09;5.684341886080802e-14
2025-09-30T14:25:59.641399+00:00,438.1,2.73910066194943,0.0,438.1;2.73910066194943;0.0;438.1;0.0
2025-09-30T14:26:00.393484+00:00,438.105,2.9673251846017608,0.0,438.105;2.9673251846017608;0.0;438.105;0.0
2025-09-30T14:26:00.958598+00:00,437.98,3.6531348463405866,0.0,437.98;3.6531348463405866;0.0;437.98;0.0
2025-09-30T14:26:01.144329+00:00,438.045,3.4243057220143425,0.0,438.045;3.4243057220143425;0.0;438.045;0.0
2025-09-30T14:26:01.707312+00:00,438.03999999999996,1.8263172313027143,0.0,438.03999999999996;1.8263172313027143;0.0;438.04;5.684341886080802e-14
2025-09-30T14:26:02.083003+00:00,437.99,4.109682869472061,0.0,437.99;4.109682869472061;0.0;437.99;0.0
2025-09-30T14:26:02.459056+00:00,437.975,3.4248530167254776,0.0,437.975;3.4248530167254776;0.0;437.975;0.0
2025-09-30T14:26:02.656359+00:00,438.005,3.424618440428243,0.0,438.005;3.424618440428243;0.0;438.005;0.0
2025-09-30T14:26:03.208751+00:00,437.96500000000003,1.5983012341167255,0.0,437.96500000000003;1.5983012341167255;0.0;437.965;5.684341886080802e-14
2025-09-30T14:26:03.395994+00:00,437.96500000000003,1.5983012341167255,0.0,437.96500000000003;1.5983012341167255;0.0;437.965;5.684341886080802e-14
2025-09-30T14:26:03.396994+00:00,437.96500000000003,1.5983012341167255,0.0,437.96500000000003;1.5983012341167255;0.0;437.965;5.684341886080802e-14
2025-09-30T14:26:03.398912+00:00,438.005,1.5981552721999333,0.0,438.005;1.5981552721999333;0.0;438.005;0.0
2025-09-30T14:26:03.583837+00:00,438.05,3.6525510786432633,0.0,438.05;3.6525510786432633;0.0;438.05;0.0
2025-09-30T14:26:03.961145+00:00,438.035,2.9677993767620268,0.0,438.035;2.9677993767620268;0.0;438.035;0.0
2025-09-30T14:26:04.148622+00:00,438.08500000000004,2.054395836423867,0.0,438.08500000000004;2.054395836423867;0.0;438.085;5.684341886080802e-14
2025-09-30T14:26:04.335252+00:00,438.095,2.054348942580376,0.0,438.095;2.054348942580376;0.0;438.095;0.0
2025-09-30T14:26:05.461878+00:00,438.095,2.054348942580376,0.0,438.095;2.054348942580376;0.0;438.095;0.0
2025-09-30T14:26:05.462079+00:00,438.07500000000005,1.5978999029844927,0.0,438.07500000000005;1.5978999029844927;0.0;438.075;5.684341886080802e-14
2025-09-30T14:26:05.649241+00:00,438.07500000000005,1.5978999029844927,0.0,438.07500000000005;1.5978999029844927;0.0;438.075;5.684341886080802e-14
2025-09-30T14:26:05.649427+00:00,438.01,0.9132211593334312,0.0,438.01;0.9132211593334312;0.0;438.01;0.0
2025-09-30T14:26:05.836381+00:00,438.01,0.9132211593334312,0.0,438.01;0.9132211593334312;0.0;438.01;0.0
2025-09-30T14:26:05.836537+00:00,438.01,0.9132211593334312,0.0,438.01;0.9132211593334312;0.0;438.01;0.0
2025-09-30T14:26:05.836771+00:00,437.98,2.283209278961731,0.0,437.98;2.283209278961731;0.0;437.98;0.0
2025-09-30T14:26:06.402038+00:00,438.025,2.9678671308714217,0.0,438.025;2.9678671308714217;0.0;438.025;0.0
2025-09-30T14:26:06.588438+00:00,438.015,2.511329520678827,0.0,438.015;2.511329520678827;0.0;438.015;0.0
2025-09-30T14:26:06.965369+00:00,437.96000000000004,1.8266508356923938,0.0,437.96000000000004;1.8266508356923938;0.0;437.96;5.684341886080802e-14
2025-09-30T14:26:07.714976+00:00,437.95,2.2833656810143337,0.0,437.95;2.2833656810143337;0.0;437.95;0.0
2025-09-30T14:26:08.468094+00:00,437.9,1.826901118976572,0.3333333333333333,437.9;1.826901118976572;0.3333333333333333;437.91333333333336;0.009428090415852254
2025-09-30T14:26:08.655815+00:00,437.9,1.826901118976572,0.3333333333333333,437.9;1.826901118976572;0.3333333333333333;437.91333333333336;0.009428090415852254
2025-09-30T14:26:08.655939+00:00,437.92999999999995,4.110245929714951,0.6666666666666666,437.92999999999995;4.110245929714951;0.6666666666666666;437.99;0.042426406871234654
2025-09-30T14:26:08.842644+00:00,437.87,1.3702697147555731,0.0,437.87;1.3702697147555731;0.0;437.87;0.0
2025-09-30T14:26:09.656149+00:00,437.895,1.5985567316364238,0.0,437.895;1.5985567316364238;0.0;437.895;0.0
2025-09-30T14:26:09.844990+00:00,437.94,1.826734255835067,0.0,437.94;1.826734255835067;0.0;437.94;0.0
2025-09-30T14:26:10.226083+00:00,437.925,2.5118456356685193,0.0,437.925;2.5118456356685193;0.0;437.925;0.0
2025-09-30T14:26:10.786277+00:00,437.885,2.968816013336731,0.0,437.885;2.968816013336731;0.0;437.885;0.0
2025-09-30T14:26:11.224441+00:00,437.885,2.968816013336731,0.0,437.885;2.968816013336731;0.0;437.885;0.0
2025-09-30T14:26:11.225486+00:00,437.875,2.512132457893546,0.0,437.875;2.512132457893546;0.0;437.875;0.0
2025-09-30T14:26:11.421406+00:00,437.885,2.055334163080074,0.0,437.885;2.055334163080074;0.0;437.885;0.0
2025-09-30T14:26:11.601397+00:00,437.9,3.653802237954442,0.0,437.9;3.653802237954442;0.0;437.9;0.0
2025-09-30T14:26:12.026656+00:00,437.92499999999995,1.5984472226977948,0.0,437.92499999999995;1.5984472226977948;0.0;437.925;5.684341886080802e-14
2025-09-30T14:26:12.912299+00:00,437.935,2.055099501068237,0.3333333333333333,437.935;2.055099501068237;0.3333333333333333;437.95;0.010606601717788567
2025-09-30T14:26:13.098817+00:00,437.93,1.8267759687630656,0.3333333333333333,437.93;1.8267759687630656;0.3333333333333333;437.9433333333333;0.009428090415812058
